Format Version,1.23,Take Name,Exp_A1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-12-06 09.12.15.497 AM,Total Frames in Take,587,Total Exported Frames,587,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
163,1.358333,-0.013317,-0.203100,0.115865,-0.972188,0.043728,1.869752,0.760566,0.001261,0.037325,1.855427,0.750350,0.000000,0.033022,1.808149,0.762944,0.000001,0.030325,1.878052,0.723720,0.000001,0.060042,1.936762,0.765194,0.000001,0.057927,1.870372,0.800624,0.327772,0.037129,1.862161,0.749700,0.030931,1.815205,0.758254,0.029072,1.883271,0.722521,0.059603,1.941590,0.763918,0.057958,1.873371,0.800753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,-0.016209,-0.209115,0.115097,-0.970959,0.042903,1.874746,0.758652,0.001117,0.036385,1.860495,0.748405,0.000001,0.032235,1.813124,0.760699,0.000001,0.029076,1.883313,0.722024,0.000001,0.059260,1.941724,0.763584,0.000001,0.057562,1.875074,0.798547,0.130132,0.036289,1.867145,0.747754,0.029997,1.820177,0.756136,0.027673,1.888697,0.720736,0.058795,1.946474,0.762483,0.057793,1.878476,0.797857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1.375000,-0.019881,-0.215169,0.115008,-0.969577,0.041957,1.879673,0.756665,0.000958,0.035300,1.865520,0.746371,0.000000,0.031218,1.818051,0.758305,0.000001,0.027723,1.888575,0.720274,0.000001,0.058472,1.946582,0.761985,0.000001,0.057073,1.879636,0.796390,0.089973,,,,0.029415,1.821881,0.755813,0.026506,1.893730,0.719355,0.057972,1.951472,0.760969,0.057446,1.883208,0.795799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,-0.023510,-0.221531,0.114775,-0.968090,0.041011,1.884701,0.754690,0.000767,0.034212,1.870645,0.744356,0.000000,0.030216,1.823079,0.755927,0.000001,0.026348,1.893935,0.718553,0.000001,0.057673,1.951543,0.760388,0.000001,0.056608,1.884302,0.794227,0.089973,,,,0.028371,1.826877,0.753688,0.025317,1.898977,0.717833,0.057078,1.956428,0.759625,0.057042,1.888103,0.793261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,-0.027122,-0.227698,0.114534,-0.966592,0.040040,1.889786,0.752763,0.000837,0.033102,1.875827,0.742390,0.000000,0.029184,1.828168,0.753598,0.000001,0.024964,1.899347,0.716882,0.000001,0.056850,1.956557,0.758838,0.000001,0.056100,1.889030,0.792109,0.070166,,,,0.027269,1.831900,0.751711,0.024014,1.904203,0.716249,0.056126,1.961398,0.758295,0.056532,1.892665,0.791452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1.400000,-0.030116,-0.233646,0.112578,-0.965313,0.039212,1.894980,0.750872,0.000913,0.032191,1.881089,0.740465,0.000000,0.028514,1.833331,0.751329,0.000001,0.023709,1.904794,0.715242,0.000001,0.055929,1.961742,0.757299,0.000001,0.055717,1.893946,0.790027,0.035594,,,,0.025893,1.839913,0.747851,0.022907,1.909454,0.714832,0.055256,1.966454,0.756869,0.055899,1.897701,0.789165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,-0.033052,-0.239198,0.110652,-0.964079,0.038337,1.900220,0.749015,0.000996,0.031239,1.886395,0.738572,0.000000,0.027789,1.838543,0.749097,0.000001,0.022436,1.910276,0.713628,0.000001,0.054963,1.966970,0.755793,0.000001,0.055255,1.898918,0.787985,0.035594,,,,0.024575,1.845086,0.745609,0.021617,1.914701,0.713301,0.054203,1.971562,0.755515,0.055176,1.902571,0.787319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,-0.036691,-0.244056,0.110952,-0.962694,0.037214,1.905468,0.747146,0.000885,0.029988,1.891743,0.736659,0.000000,0.026524,1.843817,0.746830,0.000001,0.021012,1.915845,0.711990,0.000001,0.054059,1.972123,0.754306,0.000001,0.054489,1.903813,0.785946,0.071489,,,,0.023628,1.847370,0.745072,0.020222,1.919925,0.711734,0.053152,1.976745,0.754078,0.054177,1.907203,0.785732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,-0.040271,-0.247911,0.111496,-0.961503,0.036039,1.910706,0.745314,0.000986,0.028699,1.897081,0.734776,0.000000,0.025174,1.849088,0.744609,0.000001,0.019612,1.921393,0.710355,0.018330,0.053122,1.977259,0.752855,0.000001,0.053590,1.908710,0.783974,0.234369,,,,0.022361,1.852323,0.743200,0.018909,1.925244,0.710043,0.052008,1.981722,0.752579,0.053096,1.911716,0.784292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,-0.043839,-0.251465,0.112163,-0.960345,0.034780,1.915983,0.743481,0.001127,0.027328,1.902458,0.732891,0.000000,0.023723,1.854405,0.742392,0.000001,0.018153,1.926979,0.708713,0.065694,0.052115,1.982426,0.751400,0.000001,0.052581,1.913647,0.782007,0.255623,,,,0.020827,1.857577,0.741052,0.017321,1.930612,0.708448,0.050604,1.987069,0.750929,0.051934,1.916511,0.782503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,-0.047122,-0.253486,0.112797,-0.959584,0.033418,1.921360,0.741576,0.001315,0.025889,1.907926,0.730925,0.000000,0.022179,1.859823,0.740127,0.000001,0.016698,1.932630,0.706940,0.065694,0.050972,1.987701,0.749865,0.000001,0.051349,1.918723,0.780021,0.255623,,,,0.019228,1.863003,0.738972,0.015804,1.936388,0.706003,0.049143,1.992402,0.749454,0.050726,1.921505,0.780550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,-0.052905,-0.259973,0.113115,-0.957507,0.031744,1.927264,0.739366,0.001349,0.024040,1.913990,0.728640,0.000000,0.020275,1.865787,0.737281,0.000001,0.014642,1.939024,0.705082,0.006351,0.049629,1.993435,0.748273,0.000001,0.050135,1.924082,0.777553,0.275053,,,,0.017112,1.871502,0.734611,0.013813,1.941622,0.704990,0.047766,1.997626,0.747815,0.049284,1.926139,0.778831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,-0.058413,-0.266573,0.113204,-0.955359,0.029965,1.933156,0.737170,0.001417,0.022088,1.920036,0.726380,0.000000,0.018292,1.871741,0.734479,0.000001,0.012469,1.945383,0.703249,0.000000,0.048151,1.999165,0.746659,0.000001,0.048822,1.929457,0.775081,0.364097,,,,0.015124,1.877101,0.732132,0.011668,1.947245,0.703381,0.045950,2.002993,0.746158,0.047927,1.931269,0.776627,,,,0.337858,2.005885,0.887218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,-0.060837,-0.267818,0.113908,-0.954776,0.028366,1.938424,0.735318,0.001399,0.020431,1.925375,0.724486,0.000000,0.016526,1.877053,0.732371,0.122166,0.010827,1.950853,0.701493,0.406969,0.046747,2.004340,0.745070,0.000001,0.047297,1.934501,0.773171,0.398445,,,,0.013671,1.879081,0.732117,0.009768,1.952869,0.700830,0.043999,2.008393,0.744508,0.046358,1.936423,0.774271,,,,0.335741,2.011162,0.884885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1.475000,-0.061682,-0.272269,0.111633,-0.953731,0.026801,1.943610,0.733714,0.001663,0.018828,1.930570,0.722898,0.000000,0.015193,1.882202,0.730623,0.122166,0.008921,1.956098,0.700091,0.406969,0.044990,2.009564,0.743571,0.000001,0.046074,1.939617,0.771386,0.398445,0.016046,1.936740,0.723898,0.011433,1.884470,0.729653,0.007528,1.956957,0.701431,0.042055,2.013760,0.742783,0.044641,1.941594,0.772118,,,,0.333578,2.016767,0.882681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,-0.062838,-0.275796,0.108345,-0.953021,0.025119,1.949209,0.731731,0.001645,0.017153,1.936174,0.720904,0.000000,0.013854,1.887748,0.728415,0.000001,0.006948,1.961753,0.698285,0.471171,0.042981,2.015221,0.741793,0.000001,0.044658,1.945147,0.769259,0.362756,,,,0.008752,1.893164,0.725246,0.004660,1.964229,0.697196,0.039792,2.019358,0.740988,0.042740,1.946918,0.769535,,,,0.331415,2.022204,0.880599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,-0.066380,-0.284500,0.108048,-0.950252,0.022822,1.954832,0.729799,0.002094,0.014657,1.941904,0.718992,0.000001,0.011441,1.893414,0.726117,0.000001,0.004087,1.967698,0.696789,0.000000,0.040920,2.020735,0.740153,0.000001,0.043003,1.950411,0.766944,0.299054,0.011004,1.948032,0.719717,0.006813,1.895586,0.724818,0.002611,1.967703,0.698290,0.037485,2.024899,0.739072,0.040872,1.952231,0.767019,,,,0.328848,2.027668,0.878064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.500000,-0.071973,-0.291266,0.107772,-0.947823,0.020266,1.960935,0.727328,0.001449,0.011931,1.948162,0.716466,0.000000,0.008693,1.899593,0.723023,0.000001,0.001135,1.974256,0.694728,0.000000,0.038652,2.026662,0.738272,0.000001,0.040917,1.956002,0.764148,0.317315,,,,0.003807,1.904278,0.719866,-0.000225,1.970541,0.701136,0.034866,2.030449,0.737105,0.038558,1.957146,0.764914,,,,0.326334,2.033346,0.875705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1.508333,-0.074641,-0.299788,0.106848,-0.945061,0.017706,1.966554,0.725280,0.002074,0.009197,1.953858,0.714462,0.000000,0.006108,1.905237,0.720692,0.000001,-0.001988,1.980112,0.693116,0.000000,0.036227,2.032210,0.736424,0.000001,0.038986,1.961352,0.761703,0.317315,0.005648,1.959388,0.714956,0.001612,1.906895,0.719625,-0.003028,1.976164,0.699208,0.032082,2.036087,0.734903,0.036425,1.963055,0.761555,,,,0.323569,2.038885,0.873118,0.520174,1.584424,0.390205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,-0.077488,-0.306956,0.106014,-0.942621,0.015050,1.972188,0.723133,0.002107,0.006392,1.959573,0.712340,0.000001,0.003410,1.910903,0.718235,0.000001,-0.005106,1.985987,0.691361,0.000000,0.033704,2.037764,0.734523,0.000001,0.036850,1.966713,0.759208,0.155684,0.002602,1.965339,0.712425,-0.001101,1.912616,0.716865,-0.006381,1.982409,0.696448,0.029387,2.041772,0.732642,0.033945,1.968432,0.759102,,,,0.320856,2.044649,0.870502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.525000,-0.077905,-0.313690,0.104152,-0.940575,0.012340,1.977995,0.720886,0.001615,0.003585,1.965386,0.710165,0.000001,0.000870,1.916684,0.715920,0.000000,-0.008299,1.991831,0.689442,0.000001,0.030895,2.043601,0.732264,0.000001,0.034649,1.972473,0.756641,0.086624,-0.000342,1.971098,0.709857,,,,-0.013252,1.993779,0.687944,0.026375,2.047580,0.730214,0.031459,1.974163,0.756075,-0.003854,1.918225,0.714056,0.317841,2.050691,0.867660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1.533333,-0.080142,-0.319782,0.103034,-0.938457,0.009372,1.983760,0.718411,0.001783,0.000502,1.971210,0.707715,0.000001,-0.002086,1.922468,0.713184,0.000000,-0.011663,1.997774,0.687310,0.000001,0.027988,2.049314,0.729990,0.000001,0.032120,1.978034,0.753855,0.086624,-0.003549,1.977117,0.707148,-0.006982,1.924289,0.711045,-0.016632,1.999863,0.685401,0.023175,2.053502,0.727710,0.028800,1.979844,0.753170,,,,0.314898,2.056348,0.864629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1.541667,-0.090367,-0.326457,0.105241,-0.934978,0.006552,1.990194,0.716244,0.001702,-0.002586,1.977949,0.705420,0.000001,-0.005613,1.929137,0.709965,0.000001,-0.014736,2.005035,0.685702,0.000001,0.025999,2.055313,0.728863,0.000001,0.029694,1.983536,0.751268,0.039191,-0.006867,1.983122,0.704352,,,,,,,0.020404,2.059034,0.724667,0.025989,1.985693,0.750031,-0.009875,1.929985,0.708002,0.311849,2.062285,0.861465,0.504081,1.613258,0.378726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1.550000,-0.090296,-0.334050,0.104231,-0.932413,0.003356,1.996326,0.713589,0.001704,-0.005917,1.984084,0.702878,0.000001,-0.008738,1.935252,0.707342,0.000000,-0.018449,2.011186,0.683424,0.000000,0.022821,2.061466,0.726071,0.000001,0.027064,1.989643,0.748228,0.000001,-0.010051,1.989160,0.701437,,,,,,,0.017103,2.065039,0.721745,0.023111,1.992088,0.746153,-0.013022,1.936144,0.704855,0.308605,2.068226,0.858288,0.499575,1.620891,0.375757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1.558333,-0.092123,-0.338852,0.102479,-0.930694,0.000096,2.002197,0.710787,0.002158,-0.009247,1.989993,0.700092,0.000001,-0.011902,1.941129,0.704294,0.000001,-0.022030,2.017177,0.680917,0.000000,0.019512,2.067312,0.723470,0.000001,0.024145,1.995371,0.745162,0.000001,-0.013400,1.995135,0.698270,-0.016260,1.942240,0.701652,,,,0.013444,2.071625,0.718975,0.019953,1.997552,0.743494,,,,0.305219,2.074164,0.855082,0.495045,1.628369,0.372190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1.566667,-0.101229,-0.343217,0.103638,-0.928016,-0.003096,2.008707,0.708157,0.001925,-0.012625,1.996769,0.697329,0.000001,-0.015643,1.947861,0.700696,0.000001,-0.025343,2.024387,0.678740,0.000000,0.016954,2.073432,0.721816,0.000001,0.021179,2.001086,0.742205,0.000001,-0.016958,2.001362,0.695035,,,,,,,0.009807,2.077732,0.715722,0.016707,2.003313,0.740364,-0.019580,1.948233,0.698387,0.301715,2.080225,0.851657,0.490357,1.636215,0.368765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1.575000,-0.107162,-0.348750,0.104106,-0.925231,-0.006474,2.015240,0.705214,0.001776,-0.016176,2.003479,0.694345,0.000001,-0.019375,1.954546,0.697140,0.000000,-0.028975,2.031380,0.676242,0.000000,0.014013,2.079703,0.719451,0.000001,0.018140,2.007091,0.738894,0.000001,-0.020553,2.007552,0.691773,,,,,,,0.006399,2.083583,0.712247,0.013578,2.010068,0.735846,-0.023043,1.954470,0.695002,0.298302,2.086192,0.847804,0.485525,1.643696,0.364909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1.583333,-0.111935,-0.353685,0.104283,-0.922769,-0.009988,2.021780,0.702120,0.001781,-0.019833,2.010161,0.691227,0.000001,-0.023159,1.961213,0.693552,0.000000,-0.032722,2.038286,0.673539,0.000000,0.010844,2.086030,0.716812,0.000001,0.014932,2.013210,0.735469,0.000001,-0.024276,2.013864,0.688358,,,,,,,0.002593,2.089930,0.708774,0.010162,2.016338,0.732292,-0.026596,1.960774,0.691510,0.294593,2.092523,0.844459,0.480494,1.651630,0.361306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1.591667,-0.117026,-0.357500,0.104901,-0.920594,-0.013586,2.028315,0.698964,0.001922,-0.023565,2.016851,0.688029,0.000001,-0.027088,1.967896,0.689879,0.000000,-0.036465,2.045211,0.670728,0.000000,0.007638,2.092321,0.714152,0.000001,0.011550,2.019297,0.732031,0.000001,-0.028102,2.020310,0.684890,,,,,,,-0.001201,2.096088,0.705278,0.006723,2.022106,0.729263,-0.029316,1.966407,0.688614,0.290740,2.098879,0.840490,0.475331,1.659326,0.357263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1.600000,-0.113507,-0.363107,0.102013,-0.919164,-0.017595,2.034700,0.695346,0.001828,-0.027596,2.023116,0.684558,0.000001,-0.030663,1.974137,0.686588,0.000000,-0.040943,2.051310,0.667325,0.000000,0.003233,2.098935,0.710108,0.000001,0.007995,2.026001,0.728149,0.000001,-0.032047,2.026462,0.681421,,,,,,,-0.005501,2.102946,0.701877,0.003035,2.028993,0.724524,-0.033051,1.972611,0.685000,0.287075,2.104890,0.836597,0.470093,1.667356,0.353412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1.608333,-0.116837,-0.367259,0.102002,-0.917096,-0.021491,2.041279,0.691879,0.001815,-0.031605,2.029794,0.681091,0.000001,-0.034749,1.980808,0.682782,0.000000,-0.045043,2.058140,0.664181,0.000000,-0.000417,2.105364,0.706942,0.000001,0.004358,2.032289,0.724400,0.000001,-0.036212,2.032863,0.677749,,,,,,,-0.009438,2.108933,0.697967,-0.000749,2.035213,0.720926,-0.037017,1.978984,0.681308,0.282915,2.111170,0.832676,0.464417,1.675518,0.349650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1.616667,-0.119319,-0.371021,0.101652,-0.915300,-0.025532,2.047873,0.688293,0.001771,-0.035736,2.036459,0.677513,0.000001,-0.038901,1.987466,0.678935,0.000000,-0.049283,2.064915,0.660877,0.000000,-0.004299,2.111852,0.703578,0.000001,0.000558,2.038671,0.720560,0.000001,-0.040450,2.039278,0.674002,,,,,,,-0.013806,2.115385,0.694218,-0.004675,2.041698,0.717096,-0.041937,1.985806,0.676983,0.278799,2.117595,0.828870,0.458731,1.683352,0.345421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1.625000,-0.121124,-0.374871,0.101334,-0.913527,-0.029736,2.054475,0.684656,0.001800,-0.040028,2.043114,0.673904,0.000001,-0.043192,1.994115,0.675118,0.000000,-0.053700,2.071651,0.657511,0.000000,-0.008369,2.118378,0.700077,0.000001,-0.003393,2.045115,0.716672,0.000001,-0.044931,2.045706,0.670531,,,,,,,-0.018276,2.121980,0.690472,-0.008749,2.048125,0.713299,-0.046127,1.992298,0.673312,0.274574,2.123842,0.824956,0.452864,1.691360,0.341172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1.633333,-0.122136,-0.378349,0.100542,-0.912045,-0.034067,2.061110,0.680892,0.001787,-0.044420,2.049774,0.670172,0.000001,-0.047516,2.000767,0.671237,0.000000,-0.058243,2.078351,0.653977,0.000000,-0.012669,2.124985,0.696385,0.000001,-0.007486,2.051671,0.712687,0.000001,-0.049268,2.052209,0.666684,,,,,,,-0.022849,2.128516,0.686641,-0.012965,2.054825,0.709196,-0.050435,1.998752,0.669630,0.270229,2.130156,0.820752,0.446808,1.699388,0.337119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1.641667,-0.122456,-0.382566,0.099756,-0.910328,-0.038602,2.067776,0.677084,0.001812,-0.049027,2.056447,0.666428,0.000001,-0.052022,2.007432,0.667399,0.000000,-0.063044,2.085037,0.650424,0.000000,-0.017188,2.131653,0.692546,0.000001,-0.011727,2.058310,0.708623,0.000001,-0.054132,2.058762,0.663242,,,,,,,-0.027620,2.135008,0.682891,-0.017359,2.061502,0.705055,-0.054912,2.005280,0.665928,0.265703,2.136614,0.816698,0.440412,1.707853,0.333200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1.650000,-0.117919,-0.387214,0.097093,-0.909249,-0.043461,2.074320,0.673058,0.001790,-0.053882,2.062842,0.662558,0.000001,-0.056413,2.013807,0.663803,0.000000,-0.068315,2.091220,0.646547,0.000000,-0.022495,2.138470,0.687996,0.000001,-0.016201,2.065263,0.704386,0.000001,-0.058933,2.065176,0.659613,,,,,,,-0.032740,2.141858,0.679083,-0.021822,2.068223,0.701065,-0.059544,2.011823,0.662367,0.260914,2.143006,0.812825,0.433852,1.715856,0.329252,-0.151317,1.955618,0.843533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1.658333,-0.112612,-0.391800,0.094165,-0.908265,-0.048446,2.080873,0.669056,0.001781,-0.058845,2.069222,0.658728,0.000001,-0.060857,2.020172,0.660300,0.000000,-0.073722,2.097349,0.642677,0.000000,-0.028005,2.145328,0.683396,0.000001,-0.020799,2.072294,0.700180,0.000001,-0.063838,2.071831,0.656109,,,,,,,-0.037778,2.148491,0.675440,-0.026402,2.075005,0.697250,-0.063328,2.017860,0.659613,0.256058,2.149511,0.808974,0.427024,1.724461,0.325675,-0.156698,1.962327,0.839862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1.666667,-0.105344,-0.396691,0.090223,-0.907413,-0.053577,2.087365,0.665089,0.001776,-0.063917,2.075479,0.654971,0.000001,-0.065234,2.026422,0.657001,0.000000,-0.079341,2.103251,0.638821,0.000000,-0.033889,2.152222,0.678646,0.000001,-0.025506,2.079450,0.696008,0.000001,-0.068929,2.078407,0.652656,,,,,,,-0.043211,2.155218,0.671845,-0.031202,2.081911,0.693283,-0.068165,2.024456,0.656190,0.251131,2.156106,0.805326,0.420036,1.732677,0.321727,-0.162284,1.968847,0.836260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1.675000,-0.099995,-0.407807,0.084509,-0.903633,-0.058830,2.094219,0.661008,0.001992,-0.069204,2.082140,0.651155,0.000001,-0.069673,2.033074,0.653323,0.000000,-0.085444,2.109617,0.635303,0.000000,-0.039895,2.159422,0.673968,0.000001,-0.029932,2.086840,0.691291,0.000001,-0.074184,2.084947,0.649238,,,,,,,-0.048735,2.162044,0.668350,-0.035048,2.091767,0.686136,-0.073219,2.031144,0.652756,0.245938,2.162646,0.801645,,,,-0.167866,1.975817,0.832698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1.683333,-0.095306,-0.417974,0.079259,-0.899962,-0.064214,2.101113,0.657067,0.002114,-0.074614,2.088864,0.647455,0.000001,-0.074315,2.039801,0.649710,0.000000,-0.091589,2.116070,0.631906,0.000000,-0.045974,2.166611,0.669521,0.000001,-0.034579,2.094217,0.686745,0.000001,-0.079694,2.091694,0.645999,,,,,,,-0.054400,2.168726,0.665018,-0.040075,2.098856,0.682471,-0.078205,2.037738,0.649341,0.240518,2.169071,0.797961,,,,-0.173874,1.982347,0.829330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1.691667,-0.091152,-0.425795,0.074893,-0.897096,-0.069744,2.107934,0.653265,0.001805,-0.080148,2.095538,0.643848,0.000001,-0.079204,2.046487,0.646192,0.000000,-0.097708,2.122498,0.628524,0.000000,-0.052116,2.173680,0.665292,0.000001,-0.039546,2.101469,0.682469,0.000001,-0.085237,2.098267,0.642824,,,,,,,-0.060212,2.175529,0.661664,-0.045528,2.105134,0.679512,-0.083431,2.044280,0.646267,0.235103,2.175497,0.794504,,,,-0.179760,1.988933,0.826048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1.700000,-0.086654,-0.426197,0.072520,-0.897546,-0.075438,2.114451,0.649734,0.001834,-0.085744,2.101912,0.640399,0.000001,-0.084395,2.052886,0.643041,0.000000,-0.103534,2.128634,0.624923,0.000000,-0.058345,2.180412,0.661352,0.000001,-0.045171,2.108412,0.678959,0.000001,-0.090809,2.104865,0.639798,,,,,,,-0.066255,2.182194,0.658581,-0.052340,2.109076,0.679274,-0.088720,2.050843,0.643219,0.229585,2.182055,0.791151,,,,-0.185575,1.995961,0.822859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1.708333,-0.083251,-0.431868,0.068650,-0.895459,-0.081200,2.121260,0.646232,0.001555,-0.091483,2.108598,0.637038,0.000001,-0.089587,2.059593,0.639740,0.000000,-0.109735,2.135105,0.621731,0.000000,-0.064668,2.187416,0.657543,0.000001,-0.050530,2.115589,0.675106,0.000001,-0.096575,2.111401,0.636884,,,,,,,-0.072305,2.188928,0.655557,-0.056698,2.118390,0.673859,-0.094164,2.057478,0.640113,0.223805,2.188485,0.788110,,,,-0.191841,2.002420,0.819761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1.716667,-0.079959,-0.431644,0.066387,-0.896037,-0.087121,2.127828,0.642950,0.001862,-0.097307,2.115058,0.633800,0.000001,-0.095073,2.066078,0.636703,0.000000,-0.115730,2.141375,0.618370,0.000000,-0.071057,2.194143,0.654006,0.000001,-0.056436,2.122487,0.671873,0.000001,-0.102387,2.117885,0.633974,,,,,,,-0.078551,2.195625,0.652713,-0.063540,2.122296,0.673201,-0.099783,2.064062,0.637161,0.218062,2.194877,0.784936,,,,-0.198012,2.009393,0.816724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1.725000,-0.077132,-0.432176,0.063995,-0.896203,-0.093165,2.134418,0.639793,0.001802,-0.103271,2.121551,0.630688,0.000001,-0.100700,2.072597,0.633735,0.000000,-0.121885,2.147695,0.615196,0.000000,-0.077546,2.200873,0.650640,0.000001,-0.062421,2.129372,0.668706,0.000001,-0.108420,2.124465,0.631283,,,,,,,-0.084829,2.202276,0.650010,-0.069281,2.129180,0.670153,-0.105243,2.070566,0.634415,0.212234,2.201226,0.781773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.733333,-0.075439,-0.437430,0.059667,-0.894094,-0.099248,2.141289,0.636597,0.001113,-0.109326,2.128339,0.627579,0.000001,-0.106245,2.079408,0.630511,0.000000,-0.128360,2.154326,0.612335,0.000000,-0.084161,2.207876,0.647391,0.000001,-0.068146,2.136496,0.665168,0.000001,-0.114353,2.131004,0.628691,,,,-0.134358,2.155870,0.612466,-0.091356,2.209003,0.647326,-0.074089,2.138753,0.664709,-0.111030,2.077072,0.631779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1.741667,-0.073490,-0.439334,0.057601,-0.893458,-0.105592,2.148006,0.633754,0.001314,-0.115632,2.134987,0.624793,0.000001,-0.112265,2.086078,0.627779,0.000000,-0.134871,2.160846,0.609587,0.000001,-0.090838,2.214691,0.644400,0.000001,-0.074353,2.143427,0.662211,0.000001,-0.120622,2.137450,0.626188,,,,-0.140840,2.162257,0.610193,-0.097927,2.215660,0.644816,-0.081224,2.142482,0.664837,-0.116800,2.083724,0.629008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.750000,-0.072120,-0.440980,0.055547,-0.892889,-0.112020,2.154663,0.631017,0.001292,-0.122024,2.141591,0.622094,0.000001,-0.118400,2.092700,0.625087,0.000000,-0.141443,2.167346,0.606943,0.000001,-0.097568,2.221426,0.641591,0.000001,-0.080665,2.150252,0.659372,0.000001,-0.126740,2.143925,0.623717,,,,-0.147247,2.168620,0.607840,-0.104456,2.222169,0.642469,-0.087236,2.149235,0.662148,-0.122608,2.090144,0.626616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
